,,,,Day 0,,,,,,,day 3,,,,,,,,,,,,,,EOT,,,,,,,,,,,,,
6367-66,fibromodulin,FMOD,Q06828,8479.908,2764.630501,0.507053491,0.324790586,0.940107949,9020.142857,3008.797865,7882.672,2753.092639,0.475511296,0.284338849,0.927693777,0.918418317,0.180390158,0.517062999,0.359108065,0.956915785,8497.0625,3083.742435,0.959769221,0.244112074,6945.577273,2181.091598,0.877206961,0.47489887,0.986159038,0.874171407,0.207638143,0.906136048,0.376455285,1.008273797,7043.06,1778.100349,0.866998042,0.17441557
6368-9,Cystatin-like 1,CSTL1,Q9H114,3886.836,4874.543909,0.334424684,0.125231949,1.475144056,2634.885714,4216.276115,3596.972,5757.970125,0.622540958,0.298055965,1.240791556,1.038102302,0.330604116,0.152870194,0.174072312,0.852550761,2898.933333,3712.736638,1.217642807,0.489872946,5070.763636,6352.186549,0.076294137,0.0810972,2.089098213,1.159002447,0.34614635,0.909794964,0.320640056,1.014171207,2427.25,1446.629881,1.142807485,0.523254674
6369-82,Deformed epidermal autoregulatory factor 1 homolog,DEAF1,O75398,2959.488,983.2302409,0.825737696,0.475137693,0.982123213,3013.357143,713.6233968,2804.02,869.2998806,0.713159795,0.448283213,0.970211367,0.973397966,0.194503618,0.978959684,0.446690319,0.998492195,2890.1125,722.3556963,0.974867877,0.181214509,2791.477273,830.9410262,0.657983725,0.276981786,0.960024374,0.960684797,0.183446159,0.886947321,0.357491324,1.008091697,2907.715,815.8286243,0.952973623,0.157287705
6371-50,Angiopoietin-related protein 7,ANGPTL7,O43827,859.96,165.0399685,0.227748272,0.170236328,0.927534177,927.1464286,225.9479578,871.548,161.1820911,0.270043009,0.192144138,0.935409163,1.005812616,0.080333524,0.906589726,0.398301604,0.996852315,931.7291667,204.5746919,1.008988594,0.101004381,824.4636364,138.628367,0.20827379,0.110959917,0.916513689,0.965749476,0.083393994,0.540631724,0.252263373,0.984561079,899.565,218.0704686,0.980893412,0.07174835
6372-7,Y-box-binding protein 2,YBX2,Q9Y2T7,17332.908,7619.835889,0.733223723,0.364130538,1.039831355,16668.96071,5990.174,17205.72,7237.502059,0.626281764,0.125071936,0.946608621,1.042967347,0.368609742,0.341086323,0.244858704,0.866477325,18176.17083,6319.630371,1.203686834,0.708307494,15959.65455,5275.913238,0.856012936,0.43498444,1.018538279,0.980354324,0.320055377,0.770583673,0.366932713,0.960839198,15669.175,4783.660091,1.020310501,0.507857246
6373-54,Protein delta homolog 1,DLK1,P80370,1386.584,595.7675162,0.389742266,0.224452989,0.900469017,1539.846429,665.9399734,1269.872,471.7777252,0.606191367,0.436438929,0.94372176,0.941793661,0.201652661,0.550379315,0.414296538,1.035080824,1345.6,525.557971,0.909874513,0.154964895,1400.813636,546.2845473,0.788940346,0.464880682,0.960632577,1.064085519,0.248808704,0.650123404,0.147977086,1.041824352,1458.22,768.187374,1.021367486,0.331107352
6374-7,Matrix metalloproteinase-20,MMP20,O60882,500.212,135.4964334,0.127943215,0.051519732,0.905753364,552.2607143,98.56272238,536.692,130.7485554,0.447976461,0.378280478,0.950710637,1.084323856,0.146700211,0.211535788,0.190423909,1.049113098,564.5166667,118.4347523,1.033562404,0.123971601,530.4,134.7720533,0.521430245,0.47489887,0.951083058,1.075151202,0.138637594,0.426197477,0.285477026,1.03351487,557.68,131.7476968,1.040286148,0.135434008
6375-75,Xyloside xylosyltransferase 1,XXYLT1,Q8NBI6,2842.66,761.6545542,0.116391586,0.038869378,0.888487925,3199.435714,833.3568136,2921.232,769.7455864,0.560528451,0.186732943,0.958809215,1.025444906,0.11201329,0.675162275,0.351429649,1.014097142,3046.729167,697.2742403,1.011190017,0.117157282,3031.322727,766.7799613,0.634528713,0.444917219,1.036434691,1.069792422,0.106700044,0.412888172,0.285477026,1.037891008,2924.76,638.9084132,1.030736767,0.178179044
6377-54,Lysozyme-like protein 2,LYZL2,Q7Z4W2,833.144,116.7251098,0.420582979,0.121596955,0.966724628,861.8214286,135.4661037,833.088,162.9436966,0.630333917,0.171056126,0.975274962,0.994414335,0.138308675,0.556787788,0.225839955,0.978141522,854.2083333,135.1421841,1.016636461,0.115194364,879.7454545,124.3817537,0.978848192,0.47489887,1.001309425,1.051911499,0.180150418,0.947460628,0.444917219,1.003293399,878.595,145.9567761,1.048458506,0.14883326
6378-2,Protein CEI,C5orf38,Q86SI9,6688.344,1895.708762,0.242144219,0.299578292,0.891065923,7506.003571,2969.440434,6896.28,1826.54949,0.654340549,0.401293674,0.960059584,1.083113455,0.228035503,0.264236355,0.196077561,1.077046492,7183.179167,2472.423728,1.005632964,0.236819529,7851.763636,2844.508662,0.669330266,0.159921578,1.057474448,1.159403416,0.414112686,0.96401943,0.464880682,1.005102162,7425.015,3369.362534,1.15351798,0.405226178
6379-62,ADAMTS-like protein 2,ADAMTSL2,Q86TH1,2536.896,779.647419,0.226897374,0.165761895,1.107246718,2291.175,634.943013,2365.944,814.0838449,0.187752119,0.232695092,1.127225979,0.957637949,0.208039899,0.663231666,0.126230819,1.024533282,2098.908333,528.3004077,0.93470653,0.139875433,2029.159091,673.7179439,0.351018297,0.26861222,1.095256111,0.790112424,0.212123248,0.914463854,0.320640056,0.992834092,1852.68,503.3194886,0.795815162,0.109597269
6380-23,"Peptidyl-tRNA hydrolase ICT1, mitochondrial",MRPL58,Q14197,49869.684,18489.96469,0.839779241,0.482235573,0.979397187,50918.75357,18298.8615,51690.276,18606.36785,0.717608884,0.409045885,1.036150934,1.02795543,0.295239222,0.796380121,0.38247576,1.020017013,49886.82083,15269.47462,1.007782632,0.227334667,50644.89091,24501.09813,0.851373521,0.454884707,1.025516283,1.044704447,0.313333117,0.658941511,0.276981786,1.041371713,49384.775,17453.41859,1.00320033,0.276913109
6382-17,Beta-mannosidase,MANBA,O00462,4242.4,2073.127901,0.525356093,0.107800491,0.92694019,4576.778571,1591.353664,4399.704,1794.566936,0.792773439,0.312066949,0.970168045,1.073088248,0.272842943,0.561080309,0.430434902,1.038896077,4534.991667,1715.844506,1.032912022,0.183388049,4789.486364,1772.42005,0.247495183,0.159921578,1.142797306,1.200789167,0.441767796,0.171902135,0.192462212,1.140197729,4191.02,1448.084807,1.053141167,0.185607095
6383-90,Tolloid-like protein 1,TLL1,O43897,3041.124,1499.34807,0.312732236,0.263524136,1.141335078,2664.532143,1067.816012,2705.936,1023.116653,0.207654261,0.186732943,1.139009762,0.945024587,0.236667103,0.690000214,0.463035819,1.030284147,2375.691667,728.0104074,0.917246558,0.232697266,2475.531818,983.423366,0.590054136,0.415247547,0.925442834,0.900931618,0.21688757,0.24920851,0.063797988,0.750462655,2674.97,1296.661956,1.2005016,1.081372921
6384-19,WAP four-disulfide core domain protein 3,WFDC3,Q8IUB2,698.196,174.5783594,0.229225671,0.08643616,1.107343665,630.5142857,221.8065111,658.336,295.476671,0.762590998,0.308533048,1.037014984,0.936180512,0.314831177,0.219913871,0.113860619,0.848444495,634.8375,232.0311614,1.103408081,0.560015934,621.8090909,146.4815344,0.359482448,0.142234683,1.089555092,0.903122042,0.25023625,0.824732725,0.454884707,0.979172148,570.7,195.3232782,0.922332241,0.290398308
6385-63,von Willebrand factor A domain-containing protein 1,VWA1,Q6PCB0,912.792,288.1181409,0.722487985,0.39120663,1.032607682,883.9678571,287.2148276,865.216,269.0591008,0.749235124,0.245097094,1.034292688,0.972583897,0.244759174,0.844175582,0.414296538,1.013841889,836.5291667,336.9867226,0.9593053,0.20941738,791.6,266.4072378,0.652013039,0.070337488,1.064629579,0.947098177,0.286186612,0.387295662,0.294094362,1.089253732,743.545,384.2810527,0.869492707,0.275065822
6386-4,Fc_MOUSE,nan,Q99LC4,3044.272,852.2831912,0.026056745,0.0381282,0.776047095,3922.792857,1756.206538,3493.804,1308.377561,0.218724515,0.098525329,0.874660035,1.185514154,0.439120458,0.541070131,0.158642395,1.073375559,3994.470833,1437.925507,1.104472842,0.45335488,3409.431818,995.8805795,0.779564999,0.43498444,1.028556031,1.172094647,0.380093665,0.169334242,0.097316976,1.164455244,3314.775,1115.988183,1.006560495,0.367444501
6387-61,Defensin-5,DEFA5,Q01523,7601.436,9122.304081,0.469081003,0.468047695,1.227874926,6190.725,2457.352921,7702.492,5969.651183,0.391158944,0.464143607,1.18311943,1.161440251,0.510694022,0.644707638,0.225839955,1.059193255,6510.325,3039.401703,1.0965329,0.43446296,7860.35,4988.608975,0.891845631,0.338872912,1.02963339,1.308848309,0.571160365,0.835205094,0.070337488,0.946628902,7634.125,5421.488042,1.382641399,1.43004405
6388-21,Coiled-coil domain-containing protein 126,CCDC126,Q96EE4,641.496,330.1333591,0.955136132,0.092188613,1.006369718,637.4357143,125.3145392,640.092,276.7875487,0.601320461,0.456204687,1.053150978,1.035284655,0.216705715,0.327690359,0.278380233,1.048215138,607.7875,112.9846941,0.987664285,0.074993086,614.4409091,167.6927647,0.771681784,0.366932713,0.978697401,1.042476788,0.21710519,0.452570828,0.16612397,1.040925995,627.815,119.7750445,1.001489821,0.112067363
6389-57,Fc_MOUSE,nan,Q99LC4,2418.928,1196.523467,0.460338889,0.489339088,0.819594571,2951.371429,3480.686354,2493.456,1171.468457,0.551075018,0.264347292,1.082223295,1.012919083,0.187307084,0.765591941,0.438549652,1.013559862,2304.0125,986.7005951,0.999367793,0.108321285,2622.095455,1436.808142,0.525539088,0.484932955,0.815406788,1.112176911,0.380582117,0.194529985,0.060710687,1.122246109,3215.69,3776.465935,0.991027639,0.164698367
6390-18,Neuropeptide S,NPS,P0C0P6,11535.204,6440.896052,0.330096223,0.224452989,1.150544599,10025.86429,4073.425705,13052.212,7761.712462,0.100479908,0.095097918,1.289921123,1.146423867,0.278818125,0.887993878,0.422349424,0.989736529,10118.6125,3406.837426,1.15831217,0.290378461,14389.60909,7130.149276,0.027623488,0.017737698,1.395548196,1.211737149,0.255144667,0.396399647,0.26861222,1.054501314,10311.08,3651.856601,1.149109189,0.206096885
6391-52,Leukocyte immunoglobulin-like receptor subfamily A member 3,LILRA3,Q8N6C8,10041.972,4833.683954,0.846508837,0.318405749,1.030545299,9744.328571,6074.215469,8477.924,4632.267022,0.916064088,0.464143607,0.982108885,0.910342994,0.344696776,0.70296908,0.48766289,0.959283789,8632.366667,5317.986542,0.948981943,0.338259483,6227.218182,3391.291519,0.555777485,0.294094362,0.903579684,0.668646533,0.238685094,0.343041991,0.26861222,0.908077911,6891.72,3653.839188,0.736331679,0.207334254
6392-7,WNT1-inducible-signaling pathway protein 2,CCN5,O76076,12541.224,4665.876932,0.518892014,0.281272312,1.071713017,11702.03571,4534.361077,12830.108,4484.31853,0.149176058,0.085343451,1.164836664,1.048061101,0.204835919,0.661493767,0.258001468,1.031816498,11014.5125,3997.113389,1.015743693,0.285588873,14145.49091,4000.17437,0.035525632,0.021313982,1.248147887,1.188186573,0.275627522,0.13417861,0.027014767,1.139730993,11333.185,4149.657981,1.042514928,0.321425238
6393-63,Endoplasmin,HSP90B1,P14625,2626.648,891.1463503,0.709865691,0.489339088,1.033100912,2542.489286,686.139024,2856.16,1150.261394,0.417468984,0.226627352,1.091371446,1.082259446,0.16527678,0.340707915,0.179420827,1.045301311,2617.0375,833.5353606,1.035356442,0.165143668,2644.509091,993.892705,0.27692096,0.221207516,1.1243685,1.017227647,0.250095601,0.506175876,0.192462212,1.057234737,2351.995,664.1831107,0.962158744,0.267168604
6395-58,Glycoprotein hormone alpha-2,GPHA2,Q96T91,716.588,127.3001094,0.535335525,0.42579783,0.971249661,737.8,113.7350712,743.712,151.0092377,0.681003031,0.440382308,1.022530506,1.036195469,0.128821334,0.146595887,0.055018922,1.053177195,727.325,119.2647728,0.983875718,0.1107173,692,114.5668681,0.717694108,0.236454849,0.981518517,0.978514661,0.116399881,0.731560844,0.49497659,1.012241963,705.03,111.6004843,0.966680593,0.100184755
6398-12,"Lon protease homolog, mitochondrial",LONP1,P36776,1587.428,527.6688473,0.241578867,0.11113902,1.135473178,1398.032143,613.7265038,1407.72,621.1353418,0.656469979,0.270930904,1.060236366,0.890506036,0.292494503,0.244361678,0.179420827,0.832446317,1327.741667,603.7111885,1.069745902,0.66299026,1255.604545,374.6703211,0.969121109,0.464880682,0.99546078,0.814684999,0.229895669,0.263644079,0.329705894,0.869339543,1261.33,531.5143602,0.937130958,0.414023713
6399-52,Beta-defensin 107,DEFB107A,Q8IZN7,425.14,105.7895231,0.28225232,0.144541307,0.936026735,454.1964286,81.57757256,444.168,119.9161631,0.839932122,0.456204687,0.986136042,1.028601859,0.059581406,0.200095039,0.139508157,1.023210986,450.4125,89.14220527,1.005268584,0.062127519,441.7,109.5474119,0.97083189,0.294094362,0.997403184,1.027904652,0.061403566,0.323567726,0.26861222,1.020347319,442.85,87.74491153,1.007406628,0.067620075
6400-33,Tumor protein p53-inducible protein 13,TP53I13,Q8NBR0,4206.964,2511.0292,0.10551912,0.061633269,0.766376576,5489.421429,3042.335834,4829.2,2762.980175,0.281837447,0.085343451,0.840425416,1.250271795,0.552183289,0.350055982,0.232084997,1.108431663,5746.1375,2998.889315,1.127964706,0.279892276,5297.063636,2641.570118,0.952124292,0.348136362,1.009981217,1.271357196,0.439425772,0.93880549,0.228759868,1.012959634,5244.715,2818.850687,1.255091668,0.814422955
6401-73,Fc_MOUSE,nan,Q99LC4,3780.348,1040.354624,0.029835521,0.021573886,0.80268739,4709.614286,1845.104489,3756.12,796.9875497,0.020314492,0.015003423,0.794425522,1.01883437,0.210070407,0.581074539,0.495887047,1.03100839,4728.095833,1741.893788,0.988192123,0.160382559,3927.054545,1190.358818,0.322966945,0.106267819,0.908243588,1.03033242,0.249769185,0.4616535,0.338872912,1.050584239,4323.79,1304.384403,0.980723279,0.167512889
6402-8,Paired immunoglobulin-like type 2 receptor alpha isoform FDF03-deltaTM,PILRA,Q9UKJ1,23790.188,22028.13198,0.76632099,0.246365849,1.083615583,21954.45357,21752.28065,22823.872,21744.23428,0.305023753,0.151505003,1.36025029,0.913360301,0.285862712,0.975272603,0.471233794,1.002334991,16779.17083,18110.23266,0.911232581,0.158624718,18461.15909,18831.37453,0.670807101,0.302830006,1.150647376,0.894841833,0.274874253,0.960861927,0.444917219,0.996255436,16044.15,16868.1483,0.89820522,0.139649997
6404-20,C1q-related factor,C1QL1,O75973,1644.592,463.3341722,0.413779959,0.384383779,0.928805062,1770.653571,624.5872171,1706.192,529.2941374,0.45317607,0.192150202,0.922648305,1.053747104,0.160977109,0.772171658,0.306715686,1.012021035,1849.233333,743.0743602,1.041230436,0.128614684,1774.327273,538.9487791,0.836296677,0.294094362,1.025450805,1.108253448,0.148175101,0.189487861,0.088932064,1.069485611,1730.29,766.1067804,1.036249049,0.187660707
6405-74,Pregnancy-specific beta-1-glycoprotein 2,PSG2,P11465,1771.692,1563.449591,0.479550088,0.246365849,1.15077761,1539.560714,273.9813723,1400.088,277.5773511,0.310473092,0.232695092,0.804238068,0.924425494,0.177154591,0.327225531,0.225839955,0.791505139,1740.8875,1554.430805,1.167933661,1.15424097,1323.618182,210.9676443,0.170904177,0.03790819,0.93683605,0.899717766,0.191796531,0.328610468,0.464880682,0.949832815,1412.86,193.8014639,0.947238032,0.101670873
6406-3,Normal mucosa of esophagus-specific gene 1 protein,NMES1,Q9C002,5007,2523.172646,0.643375476,0.193754208,1.07500069,4657.671429,2833.110648,4838.804,2306.704814,0.439741084,0.257846111,1.113548414,1.191155986,0.978992788,0.706308122,0.479443976,1.082941334,4345.391667,2030.054988,1.099926606,0.608115596,5586.627273,2224.15085,0.535271464,0.12592114,1.103060674,1.254217384,0.654649851,0.984949554,0.294094362,1.003805185,5064.66,2954.32784,1.249462945,0.895442777
6407-63,Ladinin-1,LAD1,O00515,248.656,58.1638106,0.052946603,0.003967201,0.887717455,280.1071429,54.64719264,256.828,65.54230097,0.380928666,0.149163787,0.942055938,1.027613812,0.09480531,0.094715895,0.168826268,1.043039608,272.625,56.72861014,0.985210729,0.071933618,262.2772727,60.77047677,0.729844398,0.376455285,0.976569508,1.042334236,0.081216138,0.251138534,0.329705894,1.026815594,268.57,53.66390873,1.015113368,0.066421777
6408-2,Inhibin beta C chain,INHBC,P55103,13460.244,5389.736138,0.350648703,0.11113902,0.917318979,14673.46071,3446.524942,12733.796,4980.299046,0.345542115,0.166023246,0.90373102,1.006114716,0.276186157,0.982864554,0.40627952,0.998019769,14090.25,4779.264201,1.008111008,0.346649745,14604.81818,5207.596124,0.932979668,0.395722274,0.991632512,1.182406035,0.40261364,0.306398753,0.046990997,1.121751138,14728.055,3967.442528,1.054071616,0.380589809
6409-57,Adhesion G protein-coupled receptor F5,ADGRF5,Q8IZF2,1665.216,482.9565311,0.484620935,0.269376147,0.936331831,1778.446429,660.0367833,1760.876,549.8129473,0.574258523,0.176185542,1.063373727,1.063749612,0.215019703,0.087781955,0.055018922,1.093647012,1655.933333,707.6491984,0.972662659,0.12582274,1721.559091,689.2341987,0.537699492,0.415247547,1.077955174,1.008800422,0.30852177,0.489031312,0.192462212,1.063426312,1597.06,576.3569687,0.948632181,0.234228962
6410-26,Early placenta insulin-like peptide,INSL4,Q14641,471,165.9020916,0.799540812,0.211334362,0.979188168,481.0107143,102.1055313,479.3,156.5880072,0.813081378,0.432505068,1.019371533,1.009574585,0.073951873,0.576046125,0.244858704,1.011521232,470.1916667,100.9754959,0.998075525,0.064163761,481.6772727,144.4728031,0.802740377,0.47489887,1.021195032,1.027134799,0.114717852,0.822954012,0.484932955,1.006863959,471.68,105.4892393,1.020132651,0.080272293
6411-58,Beta-defensin 135,DEFB135,Q30KP9,1095.74,351.9258183,0.225468318,0.193754208,0.839918748,1304.578571,797.7248019,1047.976,307.7295622,0.668220417,0.35196911,0.965906172,0.974693031,0.144372557,0.340523012,0.130555081,1.04095313,1084.966667,280.0398553,0.936346703,0.124902166,1064.963636,241.6625418,0.238801345,0.153872635,0.847867232,1.043058288,0.201292929,0.353789754,0.185649441,1.06110645,1256.05,649.8165468,0.982991186,0.202992647
6412-26,Fc_MOUSE,nan,Q99LC4,226.444,62.2461506,0.036737805,0.007883606,0.856097864,264.5071429,64.34069435,242.344,72.83702948,0.458514951,0.137856572,0.944780222,1.061362665,0.110837573,0.149627502,0.20183185,1.049972952,256.5083333,56.29610641,1.010847625,0.122631611,263.5363636,78.48431543,0.917142921,0.49497659,1.008346363,1.148516256,0.185699912,0.070431375,0.067006052,1.085587481,261.355,51.63166156,1.057967484,0.116612564
6413-79,Lipase member K,LIPK,Q5VXJ0,535.412,136.0316649,0.906889456,0.446847335,0.992652607,539.375,99.09139585,564.344,143.8359345,0.585990612,0.238852068,1.037254055,1.064023833,0.134417168,0.174157173,0.117884221,1.049977773,544.075,107.5332594,1.013377484,0.113440413,538.2181818,128.1349844,0.692463734,0.348136362,1.02836051,1.008342687,0.097866112,0.991266078,0.444917219,1.000442139,523.375,107.3227929,1.007897056,0.149458054
6414-8,Out at first protein homolog,OAF,Q86UD1,17442.028,7277.883602,0.289813586,0.257737704,1.118821013,15589.65,4570.333156,17516.184,6098.539905,0.327322009,0.129238112,1.10800417,1.040015916,0.248919749,0.93000372,0.471233794,0.993534289,15808.77083,5726.400021,1.046784119,0.270352329,16425.91364,5104.071555,0.116100909,0.00655707,1.176815456,1.002839847,0.240856147,0.757148742,0.348136362,1.02403133,13957.935,4613.926683,0.979305826,0.236759388
